#doc=music_now.2.txt;;lemma;gramm;;;;;;;;;;;
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
2;то есть;то есть;-;;;ь;т;с;е; ;о;-;то есть;-
3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
4;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
5;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
6;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
7;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
8;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
9;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
10;толстый;“ќЋ—“џ…;A - acc sg plen m -;;;й;ы;т;с;л;о;A;“ќЋ—“џ…;A - nom sg plen m -
11;тролль;“–ќЋЋ№;S m anim acc sg;;;ь;л;л;о;р;т;S;“–ќЋЋ№;S m anim nom sg
12;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
13;причЄм;ѕ–»„≈ћ;CONJ;;;м;Є;ч;и;р;п;CONJ;ѕ–»„≈ћ;CONJ
14;троллит;“–ќЋЋ»“№;V 3p intr praet sg;;;т;и;л;л;о;р;S;“–ќЋЋ»“;S m inan acc sg
15;он;ќЌ;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom
16;везде;¬≈«ƒ≈;ADV -;;;е;д;з;е;в;;ADV;¬≈«ƒ≈;ADV -
17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
18;начина€;Ќј„»Ќј“№;V ipf praes - ger - -;;;€;а;н;и;ч;а;V;Ќј„»Ќј“№;V ipf praes - ger - -
19;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
20;то есть;то есть;-;;;ь;т;с;е; ;о;-;то есть;-
21;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
22;от;ќ“;PR;;;т;о;;;;;PR;ќ“;PR
23;своего;—¬ќ…;A - gen sg plen m -;;;о;г;е;о;в;с;A;—¬ќ…;A - gen sg plen m -
24;творчества;“¬ќ–„≈—“¬ќ;S n inan gen sg;;;а;в;т;с;е;ч;S;“¬ќ–„≈—“¬ќ;S n inan gen sg
25;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
26;заканчива€;«ј јЌ„»¬ј“№;V ipf praes - ger - -;;;€;а;в;и;ч;н;V;«ј јЌ„»¬ј“№;V ipf praes - ger - -
27;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
28;эа;Ёј;NONLEX;;;а;э;;;;;NONLEX;Ёј;NONLEX
29;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
30;ответами;ќ“¬≈“;S m inan ins pl;;;и;м;а;т;е;в;S;ќ“¬≈“;S m inan ins pl
31;в;¬;S - - nonflex nonflex;;;в;;;;;;S;¬;S - - nonflex nonflex
32;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
33;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
34;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
35;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
36;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
37;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
38;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
39;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
40;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;—ћ»;—ћ»;S - inan loc pl;;;и;м;с;;;;S;—ћ»;S - inan nom pl
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;сми;—ћ»;S - inan loc pl;distort;;и;м;с;;;;S;—ћ»;S - inan loc pl
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;ћыслитель;ћџ—Ћ»“≈Ћ№;S m anim nom sg;;;ь;л;е;т;и;л;S;ћџ—Ћ»“≈Ћ№;S m anim nom sg
2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC
3;„то;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ
4;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
5;значит;«Ќј„»“№;V ipf praes sg indic - 3p;;;т;и;ч;а;н;з;V;«Ќј„»“№;V ipf praes sg indic - 3p
6;дл€;ƒЋя;PR;;;€;л;д;;;;PR;ƒЋя;PR
7;российской;–ќ——»…— »…;A - gen sg plen f -;;;й;о;к;с;й;и;A;–ќ——»…— »…;A - gen sg plen f -
8;музыки;ћ”«џ ј;S f inan gen sg;;;и;к;ы;з;у;м;S;ћ”«џ ј;S f inan gen sg
9;?;?;SENT;;;;;;;;;SENT;?;SENT
;;;;;;;;;;;;;;
1;¬от;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART
2;приход;ѕ–»’ќƒ;S m inan nom sg;;;д;о;х;и;р;п;S;ѕ–»’ќƒ;S m inan nom sg
3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
4;так;“ј ;ADV -;;;к;а;т;;;;ADV;“ј ;ADV -
5;сказать;— ј«ј“№;V pf - - inf - -;;;ь;т;а;з;а;к;V;— ј«ј“№;V pf - - inf - -
6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
7;к; ;PR;;;к;;;;;;PR; ;PR
8;пику;ѕ» ј;S f inan acc sg;;;у;к;и;п;;;S;ѕ» ј;S f inan acc sg
9;попул€рности;ѕќѕ”Ћя–Ќќ—“№;S f inan gen sg;;;и;т;с;о;н;р;S;ѕќѕ”Ћя–Ќќ—“№;S f inan gen sg
10;этих;Ё“ќ“;A - gen pl plen - -;;;х;и;т;э;;;A;Ё“ќ“;A - gen pl plen - -
11;исполнителей;»—ѕќЋЌ»“≈Ћ№;S m anim gen pl;;;й;е;л;е;т;и;S;»—ѕќЋЌ»“≈Ћ№;S m anim gen pl
12;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;ƒа;ƒј;CONJ;;;а;д;;;;;CONJ;ƒј;CONJ
2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
3;в;¬;PR;;;в;;;;;;PR;¬;PR
4;принципе;ѕ–»Ќ÷»ѕ;S m inan loc sg;;;е;п;и;ц;н;и;S;ѕ–»Ќ÷»ѕ;S m inan loc sg
5;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
6;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
7;замечательно;«јћ≈„ј“≈Ћ№Ќџ…;A - - sg brev n -;;;о;н;ь;л;е;т;A;«јћ≈„ј“≈Ћ№Ќџ…;A - - sg brev n -
8;!;!;SENT;;;;;;;;;SENT;!;SENT
;;;;;;;;;;;;;;
1;Ёто;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
2;значит;«Ќј„»“№;V ipf praes sg indic - 3p;;;т;и;ч;а;н;з;V;«Ќј„»“№;V ipf praes sg indic - 3p
3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
4;что;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ
5;будут;Ѕџ“№;V ipf praes pl indic - 3p;;;т;у;д;у;б;;V;Ѕџ“№;V ipf praes pl indic - 3p
6;рождатьс€;–ќ∆ƒј“№—я;V ipf - - inf - -;;;€;с;ь;т;а;д;V;–ќ∆ƒј“№—я;V ipf - - inf - -
7;новые;Ќќ¬џ…;A - acc pl plen - inan;;;е;ы;в;о;н;;A;Ќќ¬џ…;A - acc pl plen - inan
8;интересные;»Ќ“≈–≈—Ќџ…;A - acc pl plen - inan;;;е;ы;н;с;е;р;A;»Ќ“≈–≈—Ќџ…;A - acc pl plen - inan
9;коллаборации; ќЋЋјЅќ–ј÷»я;S f inan loc sg;;;и;и;ц;а;р;о;S; ќЋЋјЅќ–ј÷»я;S f inan loc sg
10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
11;будут;Ѕџ“№;V ipf praes pl indic - 3p;;;т;у;д;у;б;;V;Ѕџ“№;V ipf praes pl indic - 3p
12;по€вл€тьс€;ѕќя¬Ћя“№—я;V ipf - - inf - -;;;€;с;ь;т;€;л;V;ѕќя¬Ћя“№—я;V ipf - - inf - -
13;новые;Ќќ¬џ…;A - acc pl plen - inan;;;е;ы;в;о;н;;A;Ќќ¬џ…;A - acc pl plen - inan
14;интересные;»Ќ“≈–≈—Ќџ…;A - acc pl plen - inan;;;е;ы;н;с;е;р;A;»Ќ“≈–≈—Ќџ…;A - acc pl plen - inan
15;альбомы;јЋ№Ѕќћ;S m inan acc pl;;;ы;м;о;б;ь;л;S;јЋ№Ѕќћ;S m inan acc pl
16;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
18;что;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ
19;самое;—јћџ…;A - nom sg plen n -;;;е;о;м;а;с;;A;—јћџ…;A - nom sg plen n -
20;при€тное;ѕ–»я“Ќџ…;A - nom sg plen n -;;;е;о;н;т;€;и;A;ѕ–»я“Ќџ…;A - nom sg plen n -
21;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
22;рок-музыка;–ќ -ћ”«џ ј;S f inan nom sg;;;а;к;ы;з;у;м;S;–ќ -ћ”«џ ј;S f inan nom sg
23;будет;Ѕџ“№;V ipf praes sg indic - 3p;;;т;е;д;у;б;;V;Ѕџ“№;V ipf praes sg indic - 3p
24;стремитьс€;—“–≈ћ»“№—я;V ipf - - inf - -;;;€;с;ь;т;и;м;V;—“–≈ћ»“№—я;V ipf - - inf - -
25;делать;ƒ≈Ћј“№;V ipf - - inf - -;;;ь;т;а;л;е;д;V;ƒ≈Ћј“№;V ipf - - inf - -
26;что-то;„“ќ-“ќ;S n - acc sg;;;о;т;;о;т;ч;S;„“ќ-“ќ;S n - acc sg
27;оригинальное;ќ–»√»ЌјЋ№Ќџ…;A - nom sg plen n -;;;е;о;н;ь;л;а;A;ќ–»√»ЌјЋ№Ќџ…;A - nom sg plen n -
28;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
29;а;ј;CONJ;;;а;;;;;;CONJ;ј;CONJ
30;не;Ќ≈;PART;;;е;н;;;;;PART;Ќ≈;PART
31;останавливатьс€;ќ—“јЌј¬Ћ»¬ј“№—я;V ipf - - inf - -;;;€;с;ь;т;а;в;V;ќ—“јЌј¬Ћ»¬ј“№—я;V ipf - - inf - -
32;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR
33;какой-то; ј ќ…-“ќ;A - loc sg plen f -;;;о;т;;й;о;к;A; ј ќ…-“ќ;A - loc sg plen f -
34;альтернативе;јЋ№“≈–Ќј“»¬ј;S f inan loc sg;;;е;в;и;т;а;н;S;јЋ№“≈–Ќј“»¬ј;S f inan loc sg
35;или;»Ћ»;CONJ;;;и;л;и;;;;CONJ;»Ћ»;CONJ
36;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR
37;русском;–”—— »…;A - loc sg plen m -;;;м;о;к;с;с;у;A;–”—— »…;A - loc sg plen m -
38;роке;–ќ ;S m inan loc sg;;;е;к;о;р;;;S;–ќ ;S m inan loc sg
39;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;Ёто;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
2;будет;Ѕџ“№;V ipf praes sg indic - 3p;;;т;е;д;у;б;;V;Ѕџ“№;V ipf praes sg indic - 3p
3;прогресси€;ѕ–ќ√–≈——»я;S f inan nom sg;;;€;и;с;с;е;р;S;ѕ–ќ√–≈——»я;S f inan nom sg
4;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;¬от;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART
2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
3;либо;Ћ»Ѕќ;CONJ;;;о;б;и;л;;;CONJ;Ћ»Ѕќ;CONJ
4;она;ќЌј;SPRO sg 3p f nom;;;а;н;о;;;;SPRO;ќЌј;SPRO sg 3p f nom
5;умрет;”ћ≈–≈“№;V pf fut sg indic - 3p;;;т;е;р;м;у;;V;”ћ≈–≈“№;V pf fut sg indic - 3p
6;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;ћыслитель;ћџ—Ћ»“≈Ћ№;S m anim nom sg;;;ь;л;е;т;и;л;S;ћџ—Ћ»“≈Ћ№;S m anim nom sg
2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC
3;Ќет;Ќ≈“;PART;;;т;е;н;;;;PART;Ќ≈“;PART
4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
5;есть;Ѕџ“№;V ipf praes sg indic - 3p;;;ь;т;с;е;;;V;Ѕџ“№;V ipf praes sg indic - 3p
6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
7;конечно; ќЌ≈„Ќќ;ADV -;;;о;н;ч;е;н;о;ADV; ќЌ≈„Ќќ;ADV -
8;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
9;безусловно;Ѕ≈«”—Ћќ¬Ќќ;ADV -;;;о;н;в;о;л;с;ADV;Ѕ≈«”—Ћќ¬Ќќ;ADV -
10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
11;какие-нибудь; ј ќ…-Ќ»Ѕ”ƒ№;A - nom pl plen - -;;;ь;д;у;б;и;н;A; ј ќ…-Ќ»Ѕ”ƒ№;A - nom pl plen - -
12;группы;√–”ѕѕј;S f inan nom pl;;;ы;п;п;у;р;г;S;√–”ѕѕј;S f inan nom pl
13;рус;–”—џ…;A - nom sg plen m -;;;с;у;р;;;;A;–”—џ…;A - nom sg plen m -
14;...;...;SENT;;;;;;;;;SENT;...;SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
5;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
6;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
7;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
8;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
9;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
10;новой;Ќќ¬џ…;A - gen sg plen f -;;;й;о;в;о;н;;A;Ќќ¬џ…;A - gen sg plen f -
11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
13;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;новый;Ќќ¬џ…;A - nom sg plen m -;;;й;ы;в;о;н;;A;Ќќ¬џ…;A - nom sg plen m -
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
5;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
6;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
7;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
8;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
9;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
10;русской;–”—— »…;A - gen sg plen f -;;;й;о;к;с;с;у;A;–”—— »…;A - gen sg plen f -
11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
13;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;русскай;–”—— ј…;S m inan acc sg;;;й;а;к;с;с;у;S;–”—— ј…;S m inan acc sg
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;волны;¬ќЋЌј;S f inan nom pl;;;ы;н;л;о;в;;S;¬ќЋЌј;S f inan nom pl
2;типа;“»ѕ;S m inan gen sg;;;а;п;и;т;;;S;“»ѕ;S m inan gen sg
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;Ѕуерака;Ѕ”≈–ј ;S m inan gen sg;;;а;к;а;р;е;у;S;Ѕ”≈–ј ;S m inan gen sg
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;или;»Ћ»;CONJ;;;и;л;и;;;;CONJ;»Ћ»;CONJ
2;типа;“»ѕ;S m inan gen sg;;;а;п;и;т;;;S;“»ѕ;S m inan gen sg
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;ѕошлой;ѕќЎЋџ…;A - nom sg plen f -;;;й;о;л;ш;о;п;A;ѕќЎЋџ…;A - nom sg plen f -
2;ћолли;ћќЋЋ№;S f inan nom sg;;;и;л;л;о;м;;S;ћќЋЋ№;S f inan nom sg
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
2;но;Ќќ;CONJ;;;о;н;;;;;CONJ;Ќќ;CONJ
3;€;я;SPRO sg 1p - nom;;;€;;;;;;SPRO;я;SPRO sg 1p - nom
4;думаю;ƒ”ћј“№;V ipf praes sg indic - 1p;;;ю;а;м;у;д;;V;ƒ”ћј“№;V ipf praes sg indic - 1p
5;что;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ
6;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
7;только;“ќЋ№ ќ;PART;;;о;к;ь;л;о;т;PART;“ќЋ№ ќ;PART
8;вершина;¬≈–Ў»Ќј;S f inan nom sg;;;а;н;и;ш;р;е;S;¬≈–Ў»Ќј;S f inan nom sg
9;айсберга;ј…—Ѕ≈–√;S m inan gen sg;;;а;г;р;е;б;с;S;ј…—Ѕ≈–√;S m inan gen sg
10;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
11;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
12;собственно;—ќЅ—“¬≈ЌЌќ;ADV -;;;о;н;н;е;в;т;ADV;—ќЅ—“¬≈ЌЌќ;ADV -
13;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
14;эээ;ЁЁЁ;NONLEX;;;э;э;э;;;;NONLEX;ЁЁЁ;NONLEX
15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
16;новые;Ќќ¬џ…;A - nom pl plen - -;;;е;ы;в;о;н;;A;Ќќ¬џ…;A - nom pl plen - -
17;рок;–ќ ;S m inan nom sg;;;к;о;р;;;;S;–ќ ;S m inan nom sg
18;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
19;открыти€;ќ“ –џ“»≈;S n inan gen sg;;;€;и;т;ы;р;к;S;ќ“ –џ“»≈;S n inan gen sg
20;ждут;∆ƒј“№;V ipf praes pl indic - 3p;;;т;у;д;ж;;;V;∆ƒј“№;V ipf praes pl indic - 3p
21;нас;ћџ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;ћџ;SPRO pl 1p - loc
22;в;¬;PR;;;в;;;;;;PR;¬;PR
23;будущем;Ѕ”ƒ”ў≈≈;S n inan loc sg;;;м;е;щ;у;д;у;S;Ѕ”ƒ”ў≈≈;S n inan loc sg
24;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;ћыслитель;ћџ—Ћ»“≈Ћ№;S m anim nom sg;;;ь;л;е;т;и;л;S;ћџ—Ћ»“≈Ћ№;S m anim nom sg
2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC
3;¬от;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART
4;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;Ќе;Ќ≈;PART;;;е;н;;;;;PART;Ќ≈;PART
2;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
3;у;”;PR;;;у;;;;;;PR;”;PR
4;мен€;я;SPRO sg 1p - acc;;;€;н;е;м;;;SPRO;я;SPRO sg 1p - acc
5;получилось;ѕќЋ”„»“№—я;V pf praet sg indic n -;;;ь;с;о;л;и;ч;V;ѕќЋ”„»“№—я;V pf praet sg indic n -
6;в;¬;PR;;;в;;;;;;PR;¬;PR
7;п€ть;ѕя“№;NUM acc - -;;;ь;т;€;п;;;NUM;ѕя“№;NUM acc - -
8;минут;ћ»Ќ”“ј;S f inan gen pl;;;т;у;н;и;м;;S;ћ»Ќ”“ј;S f inan gen pl
9;уложитьс€;”Ћќ∆»“№—я;V pf - - inf - -;;;€;с;ь;т;и;ж;V;”Ћќ∆»“№—я;V pf - - inf - -
10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
11;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
12;мысль;ћџ—Ћ№;S f inan nom sg;;;ь;л;с;ы;м;;S;ћџ—Ћ№;S f inan nom sg
13;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
14;€;я;SPRO sg 1p - nom;;;€;;;;;;SPRO;я;SPRO sg 1p - nom
15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
16;наверно;Ќј¬≈–Ќќ;ADV -;;;о;н;р;е;в;а;ADV;Ќј¬≈–Ќќ;ADV -
17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
18;не то;не то;ZERO;;;о;т; ;е;н;;ZERO;не то;ZERO
19;чтобы;„“ќЅџ;CONJ;;;ы;б;о;т;ч;;CONJ;„“ќЅџ;CONJ
20;правильно;ѕ–ј¬»Ћ№Ќќ;ADV -;;;о;н;ь;л;и;в;ADV;ѕ–ј¬»Ћ№Ќќ;ADV -
21;изложил;»«Ћќ∆»“№;V pf praet sg indic m -;;;л;и;ж;о;л;з;V;»«Ћќ∆»“№;V pf praet sg indic m -
22;:;:;PUNC;;;;;;;;;PUNC;:;PUNC
23;ну;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART
24;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
25;потому;ѕќ“ќћ”;ADV -;;;у;м;о;т;о;п;ADV;ѕќ“ќћ”;ADV -
26;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
27;что;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ
28;немножко;Ќ≈ћЌќ∆ ќ;ADV -;;;о;к;ж;о;н;м;ADV;Ќ≈ћЌќ∆ ќ;ADV -
29;стесн€лс€;—“≈—Ќя“№—я;V ipf praet sg indic m -;;;€;с;л;€;н;с;V;—“≈—Ќя“№—я;V ipf praet sg indic m -
30;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
31;без;Ѕ≈«;PR;;;з;е;б;;;;PR;Ѕ≈«;PR
32;подготовки;ѕќƒ√ќ“ќ¬ ј;S f inan gen sg;;;и;к;в;о;т;о;S;ѕќƒ√ќ“ќ¬ ј;S f inan gen sg
33;сложно;—Ћќ∆Ќќ;ADV -;;;о;н;ж;о;л;с;ADV;—Ћќ∆Ќќ;ADV -
34;что-то;„“ќ-“ќ;S n - acc sg;;;о;т;;о;т;ч;S;„“ќ-“ќ;S n - acc sg
35;делать;ƒ≈Ћј“№;V ipf - - inf - -;;;ь;т;а;л;е;д;V;ƒ≈Ћј“№;V ipf - - inf - -
36;.;.;SENT;;;;;;;;;SENT;.;SENT
